filename,xmin,ymin,xmax,ymax,class
1478900285263820986.jpg,166,626,400,758,car
1478900285263820986.jpg,520,408,1918,926,truck
1478732639236561867.jpg,322,0,796,604,truck
1478732639236561867.jpg,842,522,1040,680,car
1478732639236561867.jpg,1032,484,1166,630,truck
1478732639236561867.jpg,1176,540,1422,710,car
1478899481459849975.jpg,14,608,364,752,car
1478899481459849975.jpg,254,442,296,508,trafficLight
1478899481459849975.jpg,258,452,290,516,trafficLight
1478899481459849975.jpg,452,628,568,714,car
1478899481459849975.jpg,598,626,694,720,car
1478899481459849975.jpg,620,606,910,814,car
1478899481459849975.jpg,1010,402,1060,494,trafficLight
1478899481459849975.jpg,1166,492,1398,1102,biker
1478899481459849975.jpg,1322,586,1374,718,pedestrian
1478899481459849975.jpg,1458,508,1558,792,pedestrian
1478899481459849975.jpg,1598,528,1686,768,pedestrian
1478899481459849975.jpg,1652,542,1712,746,pedestrian
1478899481459849975.jpg,1780,530,1886,750,pedestrian
1478899481459849975.jpg,1794,534,1874,756,pedestrian
1478732165539034472.jpg,4,372,366,526,car
1478732165539034472.jpg,4,484,564,824,car
1478732165539034472.jpg,500,526,562,586,car
1478732165539034472.jpg,554,448,714,594,truck
1478732165539034472.jpg,690,452,726,492,trafficLight
1478732165539034472.jpg,708,508,792,588,car
1478732165539034472.jpg,744,460,772,492,trafficLight
1478732165539034472.jpg,798,542,858,594,car
1478732165539034472.jpg,818,446,848,482,trafficLight
1478732165539034472.jpg,860,454,888,498,trafficLight
1478732165539034472.jpg,886,540,962,596,car
1478732165539034472.jpg,970,492,994,524,trafficLight
1478732165539034472.jpg,1604,524,1788,598,car
1478732165539034472.jpg,1760,514,1844,592,car
1478898343450985335.jpg,298,608,388,688,car
1478898343450985335.jpg,316,530,950,1038,car
1478898343450985335.jpg,518,294,560,372,trafficLight
1478898343450985335.jpg,728,300,770,388,trafficLight
1478898343450985335.jpg,888,582,968,666,pedestrian
1478898343450985335.jpg,902,592,940,664,pedestrian
1478898343450985335.jpg,946,592,1010,680,biker
1478898343450985335.jpg,1006,594,1040,684,pedestrian
1478898343450985335.jpg,1032,592,1070,682,pedestrian
1478898343450985335.jpg,1058,454,1104,532,trafficLight
1478898343450985335.jpg,1134,588,1168,682,pedestrian
1478898343450985335.jpg,1184,590,1478,696,car
1478898343450985335.jpg,1252,580,1298,642,biker
1478898343450985335.jpg,1480,524,1620,784,pedestrian
1478898343450985335.jpg,1480,526,1638,788,pedestrian
1478020448696510903.jpg,32,8,242,196,trafficLight
1478020448696510903.jpg,268,552,534,688,car
1478020448696510903.jpg,542,526,740,624,truck
1478020448696510903.jpg,658,570,790,648,car
1478020448696510903.jpg,676,566,786,638,car
1478020448696510903.jpg,806,568,876,618,car
1478020448696510903.jpg,896,574,962,620,car
1478020448696510903.jpg,902,580,946,620,car
1478020448696510903.jpg,1070,0,1120,68,trafficLight
1478020448696510903.jpg,1074,402,1102,464,trafficLight
1478020448696510903.jpg,1238,402,1268,452,trafficLight
1478020448696510903.jpg,1376,528,1570,668,car
1478020448696510903.jpg,1378,468,1408,524,trafficLight
1478020448696510903.jpg,1512,34,1562,144,trafficLight
1478020448696510903.jpg,1544,542,1702,674,car
1478020448696510903.jpg,1626,516,1902,716,car
1478897874992360292.jpg,148,578,328,696,car
1478897874992360292.jpg,156,582,334,688,truck
1478897874992360292.jpg,204,586,498,702,car
1478897874992360292.jpg,320,584,448,630,car
1478897874992360292.jpg,454,474,662,684,truck
1478897874992360292.jpg,658,604,720,646,car
1478897874992360292.jpg,710,594,784,658,car
1478897874992360292.jpg,794,350,832,416,trafficLight
1478897874992360292.jpg,940,344,980,418,trafficLight
1478897874992360292.jpg,970,594,1058,666,car
1478897874992360292.jpg,1216,456,1258,532,trafficLight
1478897874992360292.jpg,1878,622,1918,682,car
1478898068660344452.jpg,462,606,628,716,car
1478898068660344452.jpg,524,500,698,684,truck
1478898068660344452.jpg,704,584,762,646,car
1478898068660344452.jpg,762,570,890,678,car
1478898068660344452.jpg,872,456,892,494,trafficLight
1478898068660344452.jpg,932,482,1122,682,truck
1478898068660344452.jpg,1030,582,1238,722,car
1478898068660344452.jpg,1264,542,1450,634,car
1478898068660344452.jpg,1268,566,1294,630,pedestrian
1478898068660344452.jpg,1276,524,1444,620,car
1478898068660344452.jpg,1288,570,1318,632,pedestrian
1478898068660344452.jpg,1314,574,1340,630,pedestrian
1478898068660344452.jpg,1454,320,1918,974,car
1478897498512083047.jpg,228,576,624,820,car
1478897498512083047.jpg,678,604,726,694,car
1478897498512083047.jpg,682,610,750,706,car
1478897498512083047.jpg,698,578,890,740,car
1478897498512083047.jpg,1212,556,1298,670,car
1478897498512083047.jpg,1218,568,1324,664,truck
1478897498512083047.jpg,1290,582,1430,678,car
1478897498512083047.jpg,1486,582,1686,714,car
1478897498512083047.jpg,1642,556,1916,744,car
1478898362302382096.jpg,0,526,316,920,car
1478898362302382096.jpg,340,548,950,1012,car
1478898362302382096.jpg,506,296,554,376,trafficLight
1478898362302382096.jpg,722,298,768,388,trafficLight
1478898362302382096.jpg,908,592,954,672,pedestrian
1478898362302382096.jpg,1016,546,1156,802,pedestrian
1478898362302382096.jpg,1056,452,1108,546,trafficLight
1478898362302382096.jpg,1096,576,1130,674,pedestrian
1478898362302382096.jpg,1130,580,1168,682,pedestrian
1478898362302382096.jpg,1208,572,1270,696,biker
1478898362302382096.jpg,1292,582,1336,686,pedestrian
1478898362302382096.jpg,1326,584,1376,688,pedestrian
1478898362302382096.jpg,1374,578,1418,686,pedestrian
1478898362302382096.jpg,1482,558,1528,686,pedestrian
1478898362302382096.jpg,1740,582,1916,682,car
1478732172420922056.jpg,0,266,340,652,truck
1478732172420922056.jpg,0,474,106,764,car
1478732172420922056.jpg,316,458,584,696,car
1478732172420922056.jpg,574,542,678,642,car
1478732172420922056.jpg,632,422,668,462,trafficLight
1478732172420922056.jpg,646,418,672,460,trafficLight
1478732172420922056.jpg,670,574,712,628,car
1478732172420922056.jpg,682,534,852,662,car
1478732172420922056.jpg,720,426,748,458,trafficLight
1478732172420922056.jpg,728,424,752,458,trafficLight
1478732172420922056.jpg,838,412,868,456,trafficLight
1478732172420922056.jpg,840,422,868,458,trafficLight
1478732172420922056.jpg,916,536,1088,674,car
1478732172420922056.jpg,924,414,960,458,trafficLight
1478732172420922056.jpg,928,420,956,452,trafficLight
1478732172420922056.jpg,1044,540,1208,620,car
1478732172420922056.jpg,1054,542,1202,618,car
1478732172420922056.jpg,1108,470,1132,502,trafficLight
1478732172420922056.jpg,1186,530,1300,604,car
1478732172420922056.jpg,1324,532,1400,598,car
1478732172420922056.jpg,1324,542,1428,590,car
1478732172420922056.jpg,1502,366,1546,410,trafficLight
1478732635796892763.jpg,106,552,250,610,car
1478732635796892763.jpg,492,122,810,600,truck
1478732635796892763.jpg,846,526,1030,666,car
1478732635796892763.jpg,986,508,1074,608,truck
1478732635796892763.jpg,1050,558,1098,634,car
1478732635796892763.jpg,1094,554,1146,652,car
1478732635796892763.jpg,1132,554,1282,658,car
1478900994234655729.jpg,354,464,396,556,trafficLight
1478900994234655729.jpg,680,598,748,668,car
1478900994234655729.jpg,718,582,922,738,car
1478900994234655729.jpg,744,504,900,652,truck
1478900994234655729.jpg,790,244,846,334,trafficLight
1478900994234655729.jpg,1136,438,1166,502,trafficLight
1478900994234655729.jpg,1286,588,1344,682,pedestrian
1478020293697722118.jpg,90,452,126,512,trafficLight
1478020293697722118.jpg,218,570,262,630,biker
1478020293697722118.jpg,712,432,748,502,trafficLight
1478020293697722118.jpg,722,590,766,632,car
1478020293697722118.jpg,1016,570,1130,654,car
1478020293697722118.jpg,1028,576,1112,654,car
1478020293697722118.jpg,1238,426,1274,502,trafficLight
1478020293697722118.jpg,1740,552,1772,638,pedestrian
1478020648710819910.jpg,302,416,346,494,trafficLight
1478020648710819910.jpg,318,428,348,480,trafficLight
1478020648710819910.jpg,518,526,556,602,biker
1478020648710819910.jpg,576,530,672,598,car
1478020648710819910.jpg,676,544,748,600,car
1478020648710819910.jpg,680,528,746,596,car
1478020648710819910.jpg,744,530,838,604,car
1478020648710819910.jpg,880,318,904,378,trafficLight
1478020648710819910.jpg,884,328,914,378,trafficLight
1478020648710819910.jpg,1014,544,1298,638,car
1478020648710819910.jpg,1016,326,1044,386,trafficLight
1478020648710819910.jpg,1022,312,1048,384,trafficLight
1478020648710819910.jpg,1154,338,1186,384,trafficLight
1478020648710819910.jpg,1154,340,1184,394,trafficLight
1478020648710819910.jpg,1414,436,1444,496,trafficLight
1478020648710819910.jpg,1418,442,1446,490,trafficLight
1478020648710819910.jpg,1666,528,1794,582,car
1478020648710819910.jpg,1682,520,1792,600,car
1478020648710819910.jpg,1862,550,1914,626,car
1478020648710819910.jpg,1866,552,1916,626,car
1478732143746426635.jpg,2,224,560,872,truck
1478732143746426635.jpg,4,184,552,888,car
1478732143746426635.jpg,604,508,752,656,car
1478732143746426635.jpg,614,536,746,644,truck
1478732143746426635.jpg,706,548,830,656,car
1478732143746426635.jpg,842,570,912,634,car
1478732143746426635.jpg,848,560,924,628,car
1478732143746426635.jpg,916,572,1012,646,car
1478732143746426635.jpg,1376,486,1918,860,car
1478020651204740906.jpg,298,514,348,608,biker
1478020651204740906.jpg,376,504,532,610,car
1478020651204740906.jpg,530,528,608,606,car
1478020651204740906.jpg,604,526,738,612,car
1478020651204740906.jpg,788,236,828,302,trafficLight
1478020651204740906.jpg,982,240,1010,298,trafficLight
1478020651204740906.jpg,1160,522,1512,656,car
1478020651204740906.jpg,1164,256,1194,336,trafficLight
1478020651204740906.jpg,1510,390,1540,426,trafficLight
1478020651204740906.jpg,1846,514,1918,580,car
1478731957938168260.jpg,54,594,128,638,car
1478731957938168260.jpg,90,594,200,650,car
1478731957938168260.jpg,100,596,192,636,car
1478731957938168260.jpg,276,584,400,634,car
1478731957938168260.jpg,618,544,770,640,car
1478731957938168260.jpg,812,430,840,474,trafficLight
1478731957938168260.jpg,812,432,840,470,trafficLight
1478731957938168260.jpg,888,434,922,466,trafficLight
1478731957938168260.jpg,890,440,918,476,trafficLight
1478731957938168260.jpg,946,558,1022,606,car
1478731957938168260.jpg,1096,508,1122,540,trafficLight
1478731957938168260.jpg,1102,498,1134,542,trafficLight
1478731957938168260.jpg,1144,550,1380,666,car
1478731957938168260.jpg,1162,472,1190,518,trafficLight
1478731957938168260.jpg,1162,486,1190,530,trafficLight
1478731957938168260.jpg,1430,494,1558,784,biker
1478896970640752913.jpg,232,606,428,722,car
1478896970640752913.jpg,430,564,570,694,car
1478896970640752913.jpg,556,604,620,674,car
1478896970640752913.jpg,596,606,650,670,car
1478896970640752913.jpg,846,580,894,670,biker
1478896970640752913.jpg,900,590,1020,694,car
1478896970640752913.jpg,1024,590,1294,772,car
1478732771138463945.jpg,474,552,564,628,car
1478732771138463945.jpg,718,544,878,660,car
1478732771138463945.jpg,848,568,928,628,car
1478732771138463945.jpg,1052,570,1132,634,car
1478732771138463945.jpg,1076,542,1176,606,truck
1478897863567171969.jpg,72,614,138,698,biker
1478897863567171969.jpg,74,494,120,564,trafficLight
1478897863567171969.jpg,82,612,114,692,biker
1478897863567171969.jpg,132,598,178,694,pedestrian
1478897863567171969.jpg,136,604,186,696,pedestrian
1478897863567171969.jpg,144,604,164,686,biker
1478897863567171969.jpg,246,586,414,674,car
1478897863567171969.jpg,254,576,412,676,truck
1478897863567171969.jpg,400,580,508,648,truck
1478897863567171969.jpg,410,584,530,654,car
1478897863567171969.jpg,412,612,522,670,car
1478897863567171969.jpg,524,572,570,660,pedestrian
1478897863567171969.jpg,532,490,724,666,truck
1478897863567171969.jpg,718,600,780,642,car
1478897863567171969.jpg,796,596,864,638,car
1478897863567171969.jpg,804,594,858,630,car
1478897863567171969.jpg,842,354,880,426,trafficLight
1478897863567171969.jpg,866,592,920,640,car
1478897863567171969.jpg,972,352,1018,430,trafficLight
1478897863567171969.jpg,1018,594,1102,648,car
1478897863567171969.jpg,1236,454,1280,534,trafficLight
1478897863567171969.jpg,1454,438,1916,980,car
1478897863567171969.jpg,1468,452,1916,932,car
1478897863567171969.jpg,72,614,138,698,biker
1478897863567171969.jpg,74,494,120,564,trafficLight
1478897863567171969.jpg,82,612,114,692,biker
1478897863567171969.jpg,132,598,178,694,pedestrian
1478897863567171969.jpg,136,604,186,696,pedestrian
1478897863567171969.jpg,144,604,164,686,biker
1478897863567171969.jpg,246,586,414,674,car
1478897863567171969.jpg,254,576,412,676,truck
1478897863567171969.jpg,400,580,508,648,truck
1478897863567171969.jpg,410,584,530,654,car
1478897863567171969.jpg,412,612,522,670,car
1478897863567171969.jpg,524,572,570,660,pedestrian
1478897863567171969.jpg,532,490,724,666,truck
1478897863567171969.jpg,718,600,780,642,car
1478897863567171969.jpg,796,596,864,638,car
1478897863567171969.jpg,804,594,858,630,car
1478897863567171969.jpg,842,354,880,426,trafficLight
1478897863567171969.jpg,866,592,920,640,car
1478897863567171969.jpg,972,352,1018,430,trafficLight
1478897863567171969.jpg,1018,594,1102,648,car
1478897863567171969.jpg,1236,454,1280,534,trafficLight
1478897863567171969.jpg,1454,438,1916,980,car
1478897863567171969.jpg,1468,452,1916,932,car
1478732992502366708.jpg,0,548,322,688,car
1478732992502366708.jpg,272,576,450,664,car
1478732992502366708.jpg,1024,506,1292,648,truck
1478732992502366708.jpg,1024,524,1336,660,car
1478732992502366708.jpg,1196,532,1478,682,car
1478899123261218006.jpg,776,530,880,668,truck
1478899123261218006.jpg,872,604,934,658,car
1478899123261218006.jpg,1240,592,1450,658,car
1478899123261218006.jpg,1328,586,1354,662,pedestrian
1478020270697025674.jpg,96,448,134,502,trafficLight
1478020270697025674.jpg,200,566,280,628,biker
1478020270697025674.jpg,548,572,664,652,car
1478020270697025674.jpg,716,416,746,474,trafficLight
1478020270697025674.jpg,1216,510,1604,716,car
1478020270697025674.jpg,1218,550,1614,680,car
1478020270697025674.jpg,1234,422,1274,496,trafficLight
1478901207896668772.jpg,2,606,210,690,car
1478901207896668772.jpg,136,604,280,688,car
1478901207896668772.jpg,424,610,538,692,car
1478901207896668772.jpg,782,570,868,648,car
1478901207896668772.jpg,878,516,906,556,trafficLight
1478901207896668772.jpg,926,582,960,694,biker
1478901207896668772.jpg,952,566,1072,616,car
1478901207896668772.jpg,1038,564,1188,662,car
1478901207896668772.jpg,1200,530,1556,740,car
1478732861174725016.jpg,794,544,894,596,car
1478732861174725016.jpg,856,564,1000,668,car
1478732861174725016.jpg,1050,248,1102,338,trafficLight
1478732861174725016.jpg,1102,548,1152,604,biker
1478732861174725016.jpg,1102,550,1142,602,biker
1478732861174725016.jpg,1264,242,1330,360,trafficLight
1478732861174725016.jpg,1282,260,1332,342,trafficLight
1478732861174725016.jpg,1612,566,1690,622,car
1478732861174725016.jpg,1852,420,1900,500,trafficLight
1478899111264306802.jpg,122,506,144,552,trafficLight
1478899111264306802.jpg,604,612,700,684,car
1478899111264306802.jpg,674,346,704,414,trafficLight
1478899111264306802.jpg,702,508,852,706,truck
1478899111264306802.jpg,890,330,916,396,trafficLight
1478899111264306802.jpg,898,618,994,690,car
1478899111264306802.jpg,1222,486,1246,536,trafficLight
1478899111264306802.jpg,1382,594,1480,656,car
1478898667371299966.jpg,544,602,562,640,biker
1478898667371299966.jpg,624,608,678,652,car
1478898667371299966.jpg,680,606,728,638,car
1478898667371299966.jpg,1186,588,1230,694,pedestrian
1478732224608270561.jpg,446,458,678,686,car
1478732224608270561.jpg,470,486,674,686,truck
1478732224608270561.jpg,758,548,900,638,car
1478732224608270561.jpg,926,578,1024,636,car
1478732224608270561.jpg,1030,516,1138,636,car
1478732224608270561.jpg,1040,532,1134,628,truck
1478899192957985253.jpg,844,514,1002,706,truck
1478899192957985253.jpg,992,608,1026,676,car
1478901394138143659.jpg,218,602,350,682,car
1478901394138143659.jpg,864,578,1064,708,car
1478901394138143659.jpg,1146,590,1290,696,car
1478901394138143659.jpg,1188,548,1300,652,truck
1478901394138143659.jpg,1490,590,1740,714,car
1478898095509862032.jpg,14,592,72,704,biker
1478898095509862032.jpg,28,596,58,688,pedestrian
1478898095509862032.jpg,178,602,228,692,biker
1478898095509862032.jpg,190,604,224,684,biker
1478898095509862032.jpg,228,502,264,570,trafficLight
1478898095509862032.jpg,240,408,966,1020,car
1478898095509862032.jpg,680,358,700,414,trafficLight
1478898095509862032.jpg,856,366,890,422,trafficLight
1478898095509862032.jpg,996,148,1748,820,truck
1478898095509862032.jpg,1604,554,1914,1116,car
1478898095509862032.jpg,1714,486,1876,620,car
1478898095509862032.jpg,1732,548,1756,658,pedestrian
1478898095509862032.jpg,1736,494,1866,554,truck
1478898095509862032.jpg,1786,532,1830,630,pedestrian
1478898095509862032.jpg,14,592,72,704,biker
1478898095509862032.jpg,28,596,58,688,pedestrian
1478898095509862032.jpg,178,602,228,692,biker
1478898095509862032.jpg,190,604,224,684,biker
1478898095509862032.jpg,228,502,264,570,trafficLight
1478898095509862032.jpg,240,408,966,1020,car
1478898095509862032.jpg,680,358,700,414,trafficLight
1478898095509862032.jpg,856,366,890,422,trafficLight
1478898095509862032.jpg,996,148,1748,820,truck
1478898095509862032.jpg,1604,554,1914,1116,car
1478898095509862032.jpg,1714,486,1876,620,car
1478898095509862032.jpg,1732,548,1756,658,pedestrian
1478898095509862032.jpg,1736,494,1866,554,truck
1478898095509862032.jpg,1786,532,1830,630,pedestrian
1478898233762674246.jpg,390,594,456,672,truck
1478898233762674246.jpg,390,600,454,670,truck
1478898233762674246.jpg,480,622,558,684,car
1478898233762674246.jpg,902,600,926,662,pedestrian
1478898233762674246.jpg,926,596,942,660,pedestrian
1478898233762674246.jpg,942,602,972,654,pedestrian
1478901353576726102.jpg,0,536,244,680,truck
1478901353576726102.jpg,0,542,146,674,truck
1478901353576726102.jpg,62,590,308,800,car
1478901353576726102.jpg,246,462,858,956,car
1478901353576726102.jpg,588,358,626,432,trafficLight
1478901353576726102.jpg,772,360,816,424,trafficLight
1478901353576726102.jpg,782,370,814,436,trafficLight
1478901353576726102.jpg,922,356,968,434,trafficLight
1478901353576726102.jpg,930,366,962,422,trafficLight
1478901353576726102.jpg,948,570,1062,656,car
1478901353576726102.jpg,974,566,1044,640,truck
1478901353576726102.jpg,978,584,1126,680,car
1478901353576726102.jpg,980,594,1130,686,car
1478901353576726102.jpg,1170,582,1258,722,car
1478901353576726102.jpg,1172,540,1892,976,car
1478901353576726102.jpg,1286,474,1322,538,trafficLight
1478901353576726102.jpg,1732,588,1886,660,car
1478901353576726102.jpg,1734,210,1844,406,trafficLight
1478901353576726102.jpg,1820,588,1870,668,pedestrian
1478901326724961563.jpg,0,604,68,786,car
1478901326724961563.jpg,2,634,52,776,car
1478901326724961563.jpg,42,550,250,654,truck
1478901326724961563.jpg,44,584,308,798,car
1478901326724961563.jpg,236,456,858,964,car
1478901326724961563.jpg,594,366,628,426,trafficLight
1478901326724961563.jpg,780,364,810,414,trafficLight
1478901326724961563.jpg,924,598,1018,668,car
1478901326724961563.jpg,930,362,960,420,trafficLight
1478901326724961563.jpg,1092,586,1236,670,car
1478901326724961563.jpg,1178,568,1500,786,car
1478901326724961563.jpg,1290,472,1320,524,trafficLight
1478901326724961563.jpg,1734,218,1826,388,trafficLight
1478901326724961563.jpg,1816,578,1878,720,pedestrian
1478897371114631321.jpg,0,472,242,684,truck
1478897371114631321.jpg,124,608,318,736,car
1478897371114631321.jpg,216,500,476,660,car
1478897371114631321.jpg,274,546,816,952,car
1478897371114631321.jpg,586,440,888,754,car
1478897371114631321.jpg,758,468,906,780,car
1478897371114631321.jpg,926,600,1048,698,car
1478897371114631321.jpg,992,574,1048,706,car
1478897371114631321.jpg,1020,542,1200,724,car
1478897371114631321.jpg,1088,562,1420,774,car
1478897371114631321.jpg,1332,456,1544,694,truck
1478897371114631321.jpg,1346,472,1544,682,car
1478896356504640170.jpg,176,592,270,630,car
1478896356504640170.jpg,244,588,302,626,car
1478896356504640170.jpg,294,592,370,628,car
1478896356504640170.jpg,310,578,392,612,car
1478896356504640170.jpg,382,576,438,618,car
1478896356504640170.jpg,398,604,482,662,car
1478896356504640170.jpg,400,602,476,658,car
1478896356504640170.jpg,466,564,538,644,car
1478896356504640170.jpg,474,564,542,640,truck
1478896356504640170.jpg,518,596,640,672,car
1478896356504640170.jpg,636,592,684,628,car
1478896356504640170.jpg,706,586,754,626,car
1478896356504640170.jpg,794,496,818,530,trafficLight
1478896356504640170.jpg,890,544,910,586,trafficLight
1478896356504640170.jpg,916,542,938,578,trafficLight
1478896356504640170.jpg,948,580,1016,640,car
1478896356504640170.jpg,956,586,1010,624,car
1478898066374363213.jpg,120,612,290,704,car
1478898066374363213.jpg,644,602,738,672,car
1478898066374363213.jpg,670,536,772,656,truck
1478898066374363213.jpg,794,582,894,654,car
1478898066374363213.jpg,918,520,1038,642,truck
1478898066374363213.jpg,980,582,1126,684,car
1478898066374363213.jpg,1176,464,1766,808,car
1478897169449894858.jpg,360,602,508,722,car
1478897169449894858.jpg,694,620,738,654,car
1478897169449894858.jpg,710,588,756,640,truck
1478897169449894858.jpg,856,620,910,656,car
1478897169449894858.jpg,1042,594,1182,742,car
1478897169449894858.jpg,1138,540,1454,772,car
1478898244045244248.jpg,350,630,428,660,car
1478898244045244248.jpg,764,596,790,650,pedestrian
1478898244045244248.jpg,810,600,852,670,biker
1478898244045244248.jpg,814,602,850,674,biker
1478898244045244248.jpg,896,568,1082,720,car
1478898244045244248.jpg,1152,592,1218,642,car
1478898244045244248.jpg,1212,592,1252,630,car
1478896983781251920.jpg,54,574,196,674,car
1478896983781251920.jpg,722,600,822,686,car
1478896983781251920.jpg,854,596,886,672,biker
1478896983781251920.jpg,898,594,942,660,car
1478896983781251920.jpg,936,606,1040,682,car
1478896983781251920.jpg,1200,404,1914,1016,car
1478732228049877213.jpg,238,516,584,730,car
1478732228049877213.jpg,490,486,692,650,truck
1478732228049877213.jpg,516,466,670,666,car
1478732228049877213.jpg,762,544,886,632,car
1478732228049877213.jpg,918,572,998,628,car
1478732228049877213.jpg,1108,420,1406,714,truck
1478732228049877213.jpg,1116,390,1380,714,car
1478897866995683109.jpg,10,620,70,726,biker
1478897866995683109.jpg,20,620,52,700,biker
1478897866995683109.jpg,26,494,74,566,trafficLight
1478897866995683109.jpg,66,616,128,720,biker
1478897866995683109.jpg,74,614,100,694,biker
1478897866995683109.jpg,188,578,370,694,car
1478897866995683109.jpg,210,588,368,688,truck
1478897866995683109.jpg,358,588,486,632,car
1478897866995683109.jpg,370,590,478,658,truck
1478897866995683109.jpg,370,622,480,680,car
1478897866995683109.jpg,492,498,684,674,truck
1478897866995683109.jpg,686,610,748,652,car
1478897866995683109.jpg,738,602,806,644,car
1478897866995683109.jpg,818,354,856,426,trafficLight
1478897866995683109.jpg,956,352,1002,430,trafficLight
1478897866995683109.jpg,1224,460,1268,540,trafficLight
1478897866995683109.jpg,1440,552,1746,678,car
1478897866995683109.jpg,10,620,70,726,biker
1478897866995683109.jpg,20,620,52,700,biker
1478897866995683109.jpg,26,494,74,566,trafficLight
1478897866995683109.jpg,66,616,128,720,biker
1478897866995683109.jpg,74,614,100,694,biker
1478897866995683109.jpg,188,578,370,694,car
1478897866995683109.jpg,210,588,368,688,truck
1478897866995683109.jpg,358,588,486,632,car
1478897866995683109.jpg,370,590,478,658,truck
1478897866995683109.jpg,370,622,480,680,car
1478897866995683109.jpg,492,498,684,674,truck
1478897866995683109.jpg,686,610,748,652,car
1478897866995683109.jpg,738,602,806,644,car
1478897866995683109.jpg,818,354,856,426,trafficLight
1478897866995683109.jpg,956,352,1002,430,trafficLight
1478897866995683109.jpg,1224,460,1268,540,trafficLight
1478897866995683109.jpg,1440,552,1746,678,car
1478899520306672744.jpg,0,584,232,682,truck
1478899520306672744.jpg,360,604,400,680,pedestrian
1478899520306672744.jpg,604,602,852,700,car
1478899520306672744.jpg,644,172,712,274,trafficLight
1478899520306672744.jpg,984,588,1200,672,car
1478899520306672744.jpg,988,582,1194,676,car
1478899520306672744.jpg,1128,370,1182,476,trafficLight
1478899520306672744.jpg,1146,374,1180,462,trafficLight
1478899520306672744.jpg,1314,538,1416,666,pedestrian
1478899520306672744.jpg,1480,550,1544,750,pedestrian
1478899520306672744.jpg,1550,542,1606,746,pedestrian
1478899520306672744.jpg,1642,528,1730,724,pedestrian
1478020792218787458.jpg,0,400,336,674,truck
1478020792218787458.jpg,0,408,376,658,truck
1478020792218787458.jpg,340,560,472,670,car
1478020792218787458.jpg,378,566,440,652,car
1478020792218787458.jpg,456,572,586,658,car
1478020792218787458.jpg,472,572,594,660,car
1478020792218787458.jpg,586,560,644,660,car
1478020792218787458.jpg,638,562,702,632,car
1478900189858400302.jpg,356,594,458,674,car
1478900189858400302.jpg,886,608,1002,700,car
1478900189858400302.jpg,1508,500,1918,736,car
1478900189858400302.jpg,1510,496,1910,730,truck
1478898033812005585.jpg,0,514,286,696,truck
1478898033812005585.jpg,0,560,252,968,car
1478898033812005585.jpg,246,634,366,712,car
1478898033812005585.jpg,266,532,902,1040,car
1478898033812005585.jpg,626,256,670,346,trafficLight
1478898033812005585.jpg,872,296,916,380,trafficLight
1478898033812005585.jpg,928,602,1010,680,car
1478898033812005585.jpg,938,612,1016,676,car
1478898033812005585.jpg,1210,438,1254,518,trafficLight
1478898033812005585.jpg,1260,578,1294,678,pedestrian
1478898033812005585.jpg,1278,566,1320,672,pedestrian
1478898033812005585.jpg,1452,280,1918,1094,car
1478896909512607338.jpg,22,636,128,704,car
1478896909512607338.jpg,262,558,404,684,truck
1478896909512607338.jpg,600,382,636,438,trafficLight
1478896909512607338.jpg,832,604,968,660,car
1478896909512607338.jpg,862,490,896,552,trafficLight
1478896909512607338.jpg,1046,304,1106,424,trafficLight
1478896909512607338.jpg,1122,588,1354,674,car
1478896909512607338.jpg,1520,560,1686,648,car
1478898017245516516.jpg,78,620,140,712,biker
1478898017245516516.jpg,292,572,474,672,truck
1478898017245516516.jpg,324,626,516,688,car
1478898017245516516.jpg,326,620,520,692,car
1478898017245516516.jpg,518,610,652,710,car
1478898017245516516.jpg,644,622,688,660,car
1478898017245516516.jpg,652,624,684,660,car
1478898017245516516.jpg,710,396,734,446,trafficLight
1478898017245516516.jpg,714,608,846,708,car
1478898017245516516.jpg,862,410,888,462,trafficLight
1478898017245516516.jpg,864,418,886,466,trafficLight
1478898017245516516.jpg,868,578,898,692,pedestrian
1478898017245516516.jpg,872,580,922,692,pedestrian
1478898017245516516.jpg,886,584,916,688,pedestrian
1478898017245516516.jpg,898,540,1268,656,truck
1478898017245516516.jpg,958,558,1128,720,car
1478898017245516516.jpg,974,568,1060,714,car
1478898017245516516.jpg,1040,588,1272,756,car
1478898017245516516.jpg,1072,510,1096,526,trafficLight
1478898017245516516.jpg,1074,510,1096,532,trafficLight
1478898017245516516.jpg,1324,404,1354,460,trafficLight
1478898017245516516.jpg,1326,408,1350,454,trafficLight
1478898017245516516.jpg,1492,554,1540,680,pedestrian
1478898017245516516.jpg,1492,556,1554,676,pedestrian
1478898017245516516.jpg,1740,562,1800,648,biker
1478898017245516516.jpg,78,620,140,712,biker
1478898017245516516.jpg,292,572,474,672,truck
1478898017245516516.jpg,324,626,516,688,car
1478898017245516516.jpg,326,620,520,692,car
1478898017245516516.jpg,518,610,652,710,car
1478898017245516516.jpg,644,622,688,660,car
1478898017245516516.jpg,652,624,684,660,car
1478898017245516516.jpg,710,396,734,446,trafficLight
1478898017245516516.jpg,714,608,846,708,car
1478898017245516516.jpg,862,410,888,462,trafficLight
1478898017245516516.jpg,864,418,886,466,trafficLight
1478898017245516516.jpg,868,578,898,692,pedestrian
1478898017245516516.jpg,872,580,922,692,pedestrian
1478898017245516516.jpg,886,584,916,688,pedestrian
